origin,destination,count
ATL_9,ORD_10,57568
LGA_9,IAH_10,13230
ATL_9,CLT_10,27165
MEM_9,PIT_10,3706
DCA_9,IAH_10,13263
MEM_9,SFO_10,6085
CVG_9,BWI_10,3947
CLT_9,CVG_10,4257
CVG_9,CLT_10,4724
ATL_9,MCO_10,59497
MEM_9,ORD_10,13568
MEM_9,TPA_10,4840
LGA_9,DTW_10,24262
CLT_9,DCA_10,15758
IND_9,DTW_10,14257
LGA_9,EWR_10,59
TPA_9,LGA_10,15663
MEM_9,STL_10,5255
EWR_9,ORD_10,57763
EWR_9,PHL_10,117
LGA_9,IAD_10,11873
IND_9,IAH_10,4634
STL_9,CVG_10,6592
DCA_9,PHL_10,43
DFW_9,MCO_10,31628
EWR_9,MSP_10,13318
IND_9,BWI_10,3501
IAD_9,DTW_10,6670
CLE_9,STL_10,7594
LAX_9,SLC_10,21288
IAD_9,CLT_10,2151
TPA_9,BOS_10,7358
DCA_9,PIT_10,13183
MIA_9,LAX_10,27261
LAX_9,STL_10,21975
MIA_9,JFK_10,41573
LGA_9,MSP_10,20635
STL_9,CLE_10,7246
DFW_9,PHL_10,17413
LAX_9,TPA_10,7554
DFW_9,PIT_10,14345
IAD_9,SEA_10,7939
CVG_9,ATL_10,15214
LAX_9,SFO_10,157351
CLE_9,SFO_10,7115
IND_9,BOS_10,1442
JFK_9,BOS_10,18185
STL_9,MIA_10,8130
MIA_9,MEM_10,3928
STL_9,BWI_10,9345
IAD_9,EWR_10,9389
LAX_9,SEA_10,56427
LGA_9,ORD_10,73395
CLT_9,IAH_10,7904
MIA_9,MCO_10,34471
EWR_9,MEM_10,4335
MEM_9,LAX_10,10423
JFK_9,DTW_10,8535
MIA_9,LGA_10,41998
CLE_9,TPA_10,2639
IND_9,CLE_10,7089
MEM_9,LGA_10,8286
DCA_9,IND_10,7322
MIA_9,DTW_10,6950
LGA_9,MIA_10,36359
CVG_9,DTW_10,9864
LGA_9,BWI_10,8546
MIA_9,DFW_10,29822
STL_9,DFW_10,25689
DFW_9,IAH_10,55378
LGA_9,CLE_10,14377
ATL_9,PHL_10,34824
CLT_9,BOS_10,15125
DFW_9,MEM_10,18997
EWR_9,PHX_10,7726
MEM_9,MCO_10,6858
CVG_9,DFW_10,11863
MIA_9,DCA_10,21075
JFK_9,DFW_10,7140
MSP_9,MCO_10,9553
IND_9,CVG_10,5338
TPA_9,DCA_10,7123
MIA_9,IAH_10,17499
STL_9,MEM_10,5402
CVG_9,EWR_10,10947
MIA_9,IAD_10,5526
CLT_9,ATL_10,28515
IND_9,LAS_10,6085
IAH_9,BOS_10,7036
IND_9,CLT_10,8913
LGA_9,ATL_10,52507
ATL_9,CVG_10,15247
ATL_9,LGA_10,58914
MIA_9,EWR_10,20049
EWR_9,MIA_10,18003
DFW_9,EWR_10,25816
LGA_9,BOS_10,73378
CLT_9,IAD_10,2607
IND_9,TPA_10,1917
IAH_9,PHX_10,13955
CVG_9,MIA_10,4570
IAD_9,MSP_10,3460
IAH_9,CVG_10,0
IAH_9,LAS_10,6572
EWR_9,TPA_10,13876
ORD_9,LAS_10,47395
MCO_9,MIA_10,36387
CLE_9,CLT_10,6174
LAS_9,IAH_10,7835
ATL_9,MIA_10,50821
ORD_9,JFK_10,11746
CLE_9,CVG_10,6183
STL_9,SEA_10,11692
MCO_9,DTW_10,13200
CVG_9,SFO_10,5954
TPA_9,IAD_10,5563
ATL_9,JFK_10,6106
EWR_9,DCA_10,23618
DCA_9,CLE_10,13605
CLE_9,BWI_10,8619
DFW_9,JFK_10,8722
LAS_9,DTW_10,13413
IND_9,PHL_10,6849
ORD_9,MCO_10,22660
MCO_9,EWR_10,30847
ORD_9,LAX_10,82310
IAH_9,JFK_10,2882
CLT_9,MSP_10,4136
JFK_9,PIT_10,9660
SLC_9,MCO_10,7387
LAS_9,EWR_10,6886
ORD_9,LGA_10,76438
IND_9,ORD_10,21313
CVG_9,SLC_10,14305
MCO_9,MSP_10,7628
IAD_9,ATL_10,12522
MCO_9,ORD_10,20234
DFW_9,STL_10,26446
STL_9,TPA_10,10241
ORD_9,EWR_10,59778
DFW_9,IAD_10,17300
ORD_9,DTW_10,62576
DCA_9,CLT_10,15428
LAS_9,LAX_10,64082
ATL_9,SFO_10,28672
CVG_9,SEA_10,3556
CLE_9,DFW_10,10702
LAS_9,MEM_10,3332
IND_9,MSP_10,6708
DFW_9,BWI_10,13582
MCO_9,DFW_10,34010
CLT_9,MIA_10,12983
JFK_9,PHL_10,3752
IAH_9,LGA_10,14267
TPA_9,LAX_10,7750
ORD_9,IND_10,20054
SLC_9,MSP_10,12849
IND_9,SFO_10,5262
EWR_9,DFW_10,27154
DFW_9,CLE_10,9528
LAS_9,IND_10,5500
ORD_9,IAH_10,23769
CLT_9,PIT_10,14375
IAH_9,LAX_10,28321
JFK_9,PHX_10,14362
IAD_9,MIA_10,5109
ORD_9,IAD_10,20413
DFW_9,DCA_10,30081
LAS_9,JFK_10,12122
CLE_9,DCA_10,13602
EWR_9,CVG_10,10446
IND_9,PIT_10,9706
ORD_9,MEM_10,14835
IAH_9,IND_10,4512
DFW_9,CVG_10,9966
MCO_9,LAX_10,9364
ATL_9,DFW_10,66907
ORD_9,SLC_10,21731
EWR_9,CLT_10,16180
DCA_9,ATL_10,45539
STL_9,IND_10,18438
TPA_9,MCO_10,5235
ORD_9,SFO_10,71355
JFK_9,SEA_10,10737
CLT_9,ORD_10,19140
IAH_9,EWR_10,17728
MCO_9,LGA_10,33769
IAD_9,ORD_10,19822
STL_9,SLC_10,9319
JFK_9,TPA_10,8065
BWI_9,STL_10,9167
ORD_9,STL_10,50603
PHL_9,BOS_10,36090
JFK_9,SFO_10,60403
TPA_9,CLE_10,2663
PHL_9,ATL_10,33358
EWR_9,CLE_10,14684
MCO_9,IND_10,4749
SLC_9,LAS_10,16969
DCA_9,BOS_10,46738
IAD_9,PHL_10,5437
IAH_9,DTW_10,5141
JFK_9,SLC_10,6862
CLT_9,PHL_10,17918
MCO_9,JFK_10,14711
ORD_9,TPA_10,10893
JFK_9,STL_10,12382
DFW_9,TPA_10,22594
ORD_9,DFW_10,55337
LAS_9,ATL_10,8249
TPA_9,ORD_10,10100
LAS_9,CLE_10,4729
DFW_9,MSP_10,17569
TPA_9,JFK_10,8452
ORD_9,MSP_10,57936
CLE_9,BOS_10,12750
LAS_9,CVG_10,82
STL_9,IAH_10,5230
DCA_9,BWI_10,216
CVG_9,STL_10,7232
CLT_9,PHX_10,5571
STL_9,SFO_10,19616
DFW_9,CLT_10,13679
LAS_9,DFW_10,54226
ORD_9,MIA_10,20915
MCO_9,MEM_10,6155
ATL_9,SLC_10,23311
ORD_9,PHL_10,38174
LAS_9,BWI_10,1848
BWI_9,TPA_10,7671
MCO_9,IAH_10,11889
LAS_9,BOS_10,3799
DCA_9,LGA_10,73168
IND_9,PHX_10,4679
ORD_9,SEA_10,52554
ATL_9,IND_10,12550
ORD_9,PIT_10,27954
DFW_9,IND_10,9370
MCO_9,IAD_10,10211
ORD_9,PHX_10,40254
CLE_9,ATL_10,15436
CVG_9,TPA_10,5114
IAH_9,DCA_10,13936
IAH_9,IAD_10,2299
SLC_9,LAX_10,23502
LAS_9,MSP_10,16936
CLT_9,DTW_10,8247
ORD_9,DCA_10,45766
MSP_9,PHX_10,18647
MCO_9,CLE_10,6786
DFW_9,SLC_10,24191
LAS_9,SFO_10,24373
CVG_9,PHL_10,10265
MSP_9,STL_10,16866
CLT_9,LGA_10,20273
CLT_9,MCO_10,18714
IAD_9,PHX_10,1646
JFK_9,MIA_10,36089
MEM_9,ATL_10,22796
MSP_9,PHL_10,11726
SLC_9,PHX_10,14791
DFW_9,ATL_10,65681
IAD_9,BOS_10,15140
TPA_9,CLT_10,13296
EWR_9,IAD_10,9379
ORD_9,ATL_10,55998
LAS_9,SEA_10,9538
ATL_9,MEM_10,21858
CVG_9,MSP_10,9299
IAH_9,MIA_10,17843
MSP_9,PIT_10,10145
CLE_9,IAD_10,2884
EWR_9,IND_10,2801
ORD_9,BOS_10,63368
MSP_9,TPA_10,4319
LAS_9,PIT_10,6267
LAX_9,ATL_10,49122
CLE_9,IAH_10,8269
STL_9,JFK_10,12303
ATL_9,SEA_10,19934
MSP_9,SEA_10,30050
MCO_9,STL_10,13573
EWR_9,IAH_10,17775
IAH_9,MSP_10,4730
IAH_9,CLT_10,7649
EWR_9,SFO_10,22736
MCO_9,TPA_10,2517
LAS_9,SLC_10,16435
LAS_9,STL_10,14292
IAD_9,LGA_10,12921
EWR_9,STL_10,14347
DFW_9,MIA_10,26666
MSP_9,SFO_10,22986
STL_9,PHX_10,19979
IAH_9,ORD_10,24805
MSP_9,SLC_10,13126
CLE_9,JFK_10,9030
MCO_9,CLT_10,16799
TPA_9,ATL_10,42822
IND_9,MEM_10,5021
DCA_9,CVG_10,10764
STL_9,IAD_10,5064
DFW_9,BOS_10,27900
ATL_9,LAS_10,6577
CLE_9,IND_10,6575
IAD_9,LAX_10,32663
MSP_9,ORD_10,59086
LAX_9,BOS_10,20599
MCO_9,PIT_10,14310
CLT_9,SFO_10,7663
MSP_9,MIA_10,5160
IAD_9,MCO_10,10692
CLT_9,MEM_10,5827
MCO_9,CVG_10,6963
SLC_9,ORD_10,23108
ORD_9,CLT_10,19373
JFK_9,ORD_10,10720
LAX_9,BWI_10,9430
LAS_9,PHL_10,2928
TPA_9,EWR_10,15585
ORD_9,CVG_10,23543
IND_9,STL_10,19833
MCO_9,DCA_10,9119
LAS_9,ORD_10,49244
CVG_9,PIT_10,11817
MEM_9,BOS_10,6908
JFK_9,LAX_10,90652
CLE_9,DTW_10,9344
MSP_9,MEM_10,17858
CLE_9,LAX_10,8443
ATL_9,CLE_10,15361
IAD_9,STL_10,4578
IAH_9,MCO_10,11891
MCO_9,BWI_10,15668
MCO_9,PHL_10,24587
ORD_9,CLE_10,30347
CVG_9,PHX_10,6491
CVG_9,ORD_10,23808
TPA_9,DTW_10,10554
CLT_9,SEA_10,3099
DCA_9,MEM_10,9028
SLC_9,SEA_10,18607
CLE_9,LAS_10,5001
JFK_9,MSP_10,5393
JFK_9,MCO_10,13242
IAH_9,MEM_10,2193
TPA_9,IAH_10,6680
MCO_9,SFO_10,3237
DCA_9,MCO_10,9390
ORD_9,BWI_10,24439
DFW_9,LAS_10,54326
CLE_9,EWR_10,14640
STL_9,PIT_10,13435
LAS_9,PHX_10,79318
EWR_9,DTW_10,22339
MCO_9,SLC_10,5594
LGA_10,JFK_11,120
PIT_10,CLT_11,17040
STL_10,JFK_11,10258
SFO_10,LAS_11,26516
MCO_10,IAD_11,14191
LGA_10,IND_11,6245
STL_10,IND_11,20916
TPA_10,MCO_11,6987
LGA_10,MCO_11,30611
JFK_10,CLE_11,7768
IND_10,TPA_11,2579
ATL_10,MCO_11,76156
MCO_10,BWI_11,19747
MCO_10,BOS_11,23178
PIT_10,DTW_11,16895
CLT_10,SFO_11,8316
CVG_10,BWI_11,4230
MCO_10,ATL_11,69920
BWI_10,BOS_11,17499
ATL_10,IAD_11,14128
MCO_10,IAH_11,13813
SFO_10,SLC_11,15980
JFK_10,BWI_11,3201
MCO_10,CLE_11,9388
SFO_10,SEA_11,42119
STL_10,LAS_11,16121
DCA_10,IND_11,7848
DTW_10,JFK_11,7667
DTW_10,CLT_11,8923
LGA_10,MSP_11,22692
CLT_10,TPA_11,15763
IAD_10,CLT_11,2817
CLT_10,SEA_11,1976
IAD_10,SLC_11,5574
IAD_10,ATL_11,14569
JFK_10,BOS_11,17486
CVG_10,ATL_11,17350
LGA_10,PIT_11,20724
BOS_10,LAS_11,4069
LGA_10,ORD_11,80059
CLT_10,PIT_11,15269
IND_10,SFO_11,5819
STL_10,LAX_11,24645
IAD_10,CLE_11,3446
MCO_10,CVG_11,9239
BWI_10,CLE_11,9563
MCO_10,DFW_11,40799
PHL_10,BOS_11,41460
JFK_10,ATL_11,5538
MCO_10,DCA_11,10427
LGA_10,PHL_11,25
DFW_10,IAD_11,18542
PIT_10,DCA_11,14268
DCA_10,JFK_11,12489
TPA_10,LGA_11,17595
ATL_10,MEM_11,24878
PIT_10,CVG_11,14514
DFW_10,MIA_11,28889
LGA_10,MEM_11,10386
CLT_10,STL_11,9361
PIT_10,ATL_11,26170
IAD_10,SFO_11,29271
CVG_10,BOS_11,12256
TPA_10,PIT_11,9671
IND_10,PHX_11,5627
TPA_10,PHX_11,78
IND_10,STL_11,22835
IAD_10,BWI_11,122
LGA_10,TPA_11,19355
SEA_10,PIT_11,9704
CLT_10,PHX_11,6613
PIT_10,CLE_11,10505
DFW_10,MEM_11,21381
MCO_10,CLT_11,21115
MCO_10,EWR_11,34644
SEA_10,PHX_11,10393
LGA_10,STL_11,20843
LGA_10,MIA_11,40835
IND_10,PIT_11,11129
IAD_10,BOS_11,17920
DTW_10,ORD_11,65590
MCO_10,DTW_11,19455
PIT_10,BOS_11,16353
SEA_10,PHL_11,86
PIT_10,DFW_11,17005
PIT_10,BWI_11,15854
BWI_10,ATL_11,24365
STL_10,LGA_11,19110
IAD_10,LGA_11,12949
IAD_10,PHX_11,2587
LAS_10,SFO_11,26860
CVG_10,PHL_11,11400
TPA_10,STL_11,10888
PIT_10,SLC_11,126
LAS_10,SEA_11,9471
JFK_10,MIA_11,41272
LAS_10,PIT_11,7331
LAS_10,PHX_11,89989
PIT_10,STL_11,13310
IAD_10,MCO_11,15297
SEA_10,IAH_11,4745
DFW_10,LAS_11,61524
STL_10,PIT_11,13164
CVG_10,PHX_11,7773
PIT_10,TPA_11,11308
JFK_10,MSP_11,4895
LAS_10,PHL_11,6047
BOS_10,CVG_11,12101
LAS_10,ORD_11,54626
CVG_10,PIT_11,13274
SEA_10,ATL_11,23800
JFK_10,ORD_11,10494
SFO_10,PHL_11,5895
BOS_10,PHL_11,41064
LAS_10,MSP_11,21270
PIT_10,SFO_11,16343
LAS_10,SLC_11,18981
PIT_10,PHL_11,29489
LAX_10,CVG_11,12237
SEA_10,LAS_11,9921
LAX_10,CLT_11,10003
LAX_10,CLE_11,9542
TPA_10,LAX_11,8013
CVG_10,MIA_11,5569
JFK_10,LAX_11,87664
LAX_10,BWI_11,9620
BOS_10,CLT_11,18595
PIT_10,PHX_11,11650
JFK_10,LGA_11,0
BOS_10,PHX_11,7866
LAX_10,BOS_11,20646
CVG_10,MSP_11,10967
JFK_10,MCO_11,13967
LAX_10,ATL_11,50436
ATL_10,LAS_11,7912
IAD_10,LAX_11,35815
LAS_10,STL_11,16567
PIT_10,SEA_11,8989
SEA_10,JFK_11,8916
CVG_10,ORD_11,25539
DCA_10,CVG_11,11984
TPA_10,ATL_11,49554
STL_10,PHX_11,23398
BOS_10,MCO_11,23268
DCA_10,CLT_11,17115
CVG_10,SEA_11,3023
CVG_10,STL_11,7797
SEA_10,DFW_11,23306
SFO_10,ORD_11,70616
LAS_10,CLE_11,6213
TPA_10,JFK_11,7827
LAS_10,BWI_11,2260
CVG_10,TPA_11,6454
ATL_10,IND_11,16215
DTW_10,LGA_11,28025
BOS_10,MEM_11,5939
LAS_10,BOS_11,4644
LAS_10,ATL_11,9281
IAD_10,ORD_11,22081
SEA_10,DTW_11,15842
BOS_10,MIA_11,18723
JFK_10,SEA_11,9560
STL_10,SLC_11,9207
DCA_10,ATL_11,50115
SEA_10,IAD_11,8788
JFK_10,TPA_11,9710
JFK_10,STL_11,12668
DFW_10,IND_11,10792
JFK_10,SLC_11,6033
DCA_10,BOS_11,54982
SEA_10,EWR_11,3207
STL_10,SFO_11,20817
LAS_10,MEM_11,4256
LAS_10,DFW_11,63413
SEA_10,CVG_11,2711
BOS_10,ORD_11,68254
STL_10,TPA_11,12277
LAS_10,LAX_11,66320
LAS_10,JFK_11,13602
DTW_10,DCA_11,22615
JFK_10,PHL_11,4841
LAS_10,IND_11,6583
IAD_10,MIA_11,6278
SEA_10,CLE_11,1319
DTW_10,MCO_11,19013
JFK_10,PHX_11,17071
ATL_10,JFK_11,5018
CVG_10,SFO_11,6507
SEA_10,CLT_11,2670
STL_10,SEA_11,11063
LAS_10,IAH_11,8175
DCA_10,CLE_11,15204
BOS_10,MSP_11,29336
LAS_10,EWR_11,7629
IAD_10,MSP_11,3964
SFO_10,MSP_11,30899
DFW_10,JFK_11,7395
CVG_10,SLC_11,13947
JFK_10,PIT_11,6209
LAS_10,DTW_11,16899
DTW_10,LAX_11,22538
LGA_10,IAH_11,15409
CVG_10,MEM_11,3687
LAX_10,DFW_11,55535
CVG_10,DFW_11,13467
JFK_10,DCA_11,13671
LGA_10,CLE_11,16037
PIT_10,IND_11,12184
DFW_10,IAH_11,61133
LGA_10,BWI_11,9223
CVG_10,DTW_11,11256
JFK_10,DFW_11,7163
LGA_10,BOS_11,81332
ATL_10,LGA_11,59401
PIT_10,JFK_11,5104
LGA_10,ATL_11,59931
ATL_10,CVG_11,17292
BOS_10,SLC_11,7876
STL_10,MEM_11,6074
CVG_10,EWR_11,11787
LAX_10,TPA_11,8535
DTW_10,DFW_11,25362
LAX_10,STL_11,23029
TPA_10,BOS_11,10760
PIT_10,LAS_11,8190
LAX_10,SLC_11,19875
IAD_10,DTW_11,8524
IAD_10,SEA_11,8023
LAX_10,SFO_11,161857
LGA_10,CLT_11,21800
PIT_10,LAX_11,14292
SEA_10,MSP_11,29829
LGA_10,CVG_11,13771
CVG_10,CLE_11,5882
BOS_10,CLE_11,12888
DCA_10,IAH_11,14775
PIT_10,EWR_11,21112
TPA_10,BWI_11,7295
BOS_10,TPA_11,11049
LGA_10,IAD_11,12304
BOS_10,LAX_11,22435
LGA_10,EWR_11,266
LGA_10,DTW_11,29326
DTW_10,MSP_11,37078
IAD_10,DCA_11,797
SEA_10,ORD_11,45620
CVG_10,CLT_11,4932
LGA_10,DFW_11,50262
PIT_10,IAD_11,6702
JFK_10,CLT_11,1776
STL_10,MCO_11,19165
CVG_10,DCA_11,12499
LGA_10,DCA_11,74963
PIT_10,IAH_11,9089
DCA_10,IAD_11,502
BOS_10,STL_11,23980
IAD_10,DFW_11,18263
DTW_10,LAS_11,17775
DFW_10,MCO_11,36121
STL_10,PHL_11,16624
JFK_10,DTW_11,8479
DTW_10,CVG_11,12598
CVG_10,LAX_11,10978
PIT_10,MIA_11,5687
DCA_10,DTW_11,21043
IAD_10,PIT_11,7293
LAX_10,JFK_11,83082
ATL_10,DCA_11,49897
LAX_10,IND_11,5599
PIT_10,MSP_11,11146
SFO_10,PHX_11,30718
JFK_10,IAH_11,3002
LAX_10,IAH_11,27185
CVG_10,LGA_11,15732
DTW_10,MEM_11,18182
LAX_10,IAD_11,33460
IAD_10,JFK_11,1563
STL_10,ORD_11,53311
JFK_10,IND_11,2339
LAX_10,EWR_11,39096
PIT_10,ORD_11,29373
JFK_10,LAS_11,11787
BOS_10,PIT_11,20069
DFW_10,LAX_11,58228
CVG_10,MCO_11,9968
DCA_10,DFW_11,33948
LAX_10,DTW_11,23101
STL_10,MSP_11,17762
LAX_10,SEA_11,52522
ATL_10,LAX_11,52229
SEA_10,LAX_11,52071
SFO_10,PIT_11,14690
STL_10,MIA_11,10010
LAX_10,PIT_11,14447
IAD_10,EWR_11,10414
BOS_10,LGA_11,79930
LAX_10,PHX_11,89081
SEA_10,MEM_11,6691
DFW_10,LGA_11,47157
PIT_10,LGA_11,22089
DCA_10,EWR_11,25174
BOS_10,SFO_11,21678
CVG_10,IND_11,5806
JFK_10,EWR_11,28
LAX_10,PHL_11,11126
MCO_10,IND_11,6001
LAX_10,ORD_11,76096
LAX_10,MSP_11,25084
ATL_10,IAH_11,21468
LAX_10,MIA_11,29817
PIT_10,MCO_11,19719
JFK_10,IAD_11,532
LAX_10,MEM_11,12011
LAX_10,MCO_11,11399
IAD_10,IAH_11,2866
PIT_10,MEM_11,3727
LAX_10,LAS_11,65911
DTW_10,MIA_11,9359
MEM_10,DCA_11,9653
CLT_10,PHL_11,21025
SLC_10,SFO_11,15095
CLE_10,LGA_11,16266
MSP_10,LAX_11,30493
ATL_10,TPA_11,52950
IAH_10,PHX_11,15787
MSP_10,LAS_11,19917
MSP_10,JFK_11,4616
SFO_10,DTW_11,21277
BWI_10,MCO_11,21216
CLE_10,MCO_11,8915
MSP_10,IND_11,8100
IAH_10,PIT_11,9219
DTW_10,TPA_11,16313
TPA_10,MSP_11,6623
MSP_10,IAH_11,6164
DCA_10,TPA_11,8540
MSP_10,IAD_11,4452
MSP_10,EWR_11,14497
ATL_10,PIT_11,26155
MSP_10,DTW_11,39374
PHL_10,PHX_11,5855
IAH_10,SEA_11,4835
CLE_10,MIA_11,3985
MSP_10,DFW_11,20573
EWR_10,LAS_11,6262
IAH_10,SFO_11,21121
PHL_10,PIT_11,30862
SFO_10,MCO_11,5460
PHL_10,ORD_11,41085
PHL_10,MSP_11,13192
DFW_10,SFO_11,47633
IAH_10,PHL_11,10984
ATL_10,SEA_11,17746
PHL_10,MCO_11,32228
BWI_10,MIA_11,8719
EWR_10,IAH_11,21324
CLE_10,JFK_11,7055
IAH_10,ORD_11,25724
MSP_10,PHX_11,24267
DFW_10,ATL_11,75887
MSP_10,PHL_11,13185
MSP_10,ORD_11,61973
EWR_10,IND_11,2643
TPA_10,DTW_11,15077
SLC_10,IAD_11,5148
SLC_10,SEA_11,15481
CLE_10,LAS_11,6298
MSP_10,MIA_11,6965
BOS_10,EWR_11,47860
MSP_10,MEM_11,21080
PHL_10,MEM_11,6653
BWI_10,MEM_11,19
CLE_10,LAX_11,8636
SFO_10,EWR_11,25446
MSP_10,MCO_11,13351
EWR_10,JFK_11,842
PHL_10,MIA_11,13041
DTW_10,BOS_11,32084
IAH_10,CLE_11,9770
MSP_10,LGA_11,21708
ATL_10,DTW_11,33769
BWI_10,LGA_11,8623
MSP_10,PIT_11,10564
SLC_10,STL_11,9642
SFO_10,DFW_11,46990
ATL_10,PHX_11,14060
BWI_10,LAS_11,1688
EWR_10,MCO_11,37072
SFO_10,CVG_11,7458
TPA_10,MIA_11,24862
STL_10,BOS_11,20276
IND_10,ATL_11,15183
MIA_10,PHL_11,12332
CLE_10,SEA_11,1168
TPA_10,DFW_11,24808
MIA_10,ORD_11,22228
PHX_10,BOS_11,6717
MIA_10,MSP_11,5527
MIA_10,PIT_11,5449
CLE_10,SFO_11,8086
MIA_10,MEM_11,3998
PHX_10,BWI_11,11549
STL_10,BWI_11,10320
MIA_10,MCO_11,39349
DCA_10,PIT_11,15189
MIA_10,LGA_11,39121
EWR_10,MEM_11,6001
PHX_10,CLE_11,4550
SFO_10,CLT_11,8567
BWI_10,JFK_11,3013
DFW_10,PIT_11,16173
CLE_10,STL_11,7696
IND_10,BWI_11,4370
IND_10,BOS_11,1856
BOS_10,IAD_11,15957
SFO_10,STL_11,18361
MIA_10,SEA_11,0
CLE_10,MSP_11,10759
MSP_10,CVG_11,9771
DCA_10,STL_11,26688
MSP_10,CLT_11,4883
EWR_10,LAX_11,38634
PHL_10,SFO_11,6698
IAH_10,SLC_11,3956
DTW_10,STL_11,24521
MSP_10,CLE_11,10539
DFW_10,SEA_11,27221
PHL_10,STL_11,18399
DTW_10,IAH_11,5607
BWI_10,LAX_11,11017
STL_10,ATL_11,31527
CLE_10,ORD_11,32767
DFW_10,DTW_11,21948
MSP_10,BWI_11,4897
IAH_10,STL_11,6645
MSP_10,BOS_11,26834
CLE_10,PHL_11,13092
MSP_10,ATL_11,17219
MIA_10,TPA_11,24919
PHL_10,TPA_11,14801
IAH_10,TPA_11,7655
MIA_10,STL_11,9836
CLE_10,PHX_11,4685
IAH_10,BWI_11,2527
PHX_10,ATL_11,14658
SLC_10,DFW_11,24865
MSP_10,DCA_11,20639
MIA_10,LAX_11,26582
IAH_10,MSP_11,5391
PHL_10,LGA_11,219
ORD_10,MSP_11,64126
DTW_10,ATL_11,34817
SFO_10,JFK_11,60332
EWR_10,BWI_11,7670
CLE_10,BOS_11,13836
DFW_10,CLT_11,15716
ORD_10,MIA_11,24729
ORD_10,MEM_11,17191
ATL_10,STL_11,31920
CLE_10,BWI_11,9989
IAH_10,IND_11,5677
ORD_10,MCO_11,29094
PHL_10,DFW_11,21418
PHL_10,CVG_11,11791
IAH_10,JFK_11,3495
EWR_10,CVG_11,11215
SLC_10,MCO_11,8414
SFO_10,IND_11,4187
ORD_10,LGA_11,76816
ORD_10,LAX_11,82255
CLE_10,CLT_11,7161
ORD_10,LAS_11,50656
EWR_10,DCA_11,26230
PHL_10,DTW_11,19398
TPA_10,IAD_11,7932
IAH_10,LAS_11,7379
ORD_10,JFK_11,10150
CLE_10,CVG_11,6949
BWI_10,PHX_11,12329
IAH_10,IAD_11,2542
SLC_10,LAX_11,22030
ATL_10,SLC_11,23509
IAH_10,DFW_11,59483
PHL_10,ATL_11,39339
EWR_10,CLE_11,16277
SLC_10,LAS_11,17920
PHL_10,BWI_11,2472
IAH_10,DTW_11,5547
ORD_10,TPA_11,12500
ORD_10,STL_11,56906
BWI_10,STL_11,10866
DFW_10,CVG_11,11864
PHL_10,CLE_11,13059
ORD_10,SLC_11,21333
EWR_10,CLT_11,18525
ATL_10,DFW_11,74940
ORD_10,SFO_11,79403
PHL_10,CLT_11,20249
IAH_10,DCA_11,14419
BWI_10,PIT_11,14225
DFW_10,TPA_11,25056
TPA_10,ORD_11,11776
BWI_10,TPA_11,9408
IAH_10,EWR_11,18599
SLC_10,JFK_11,5816
ORD_10,SEA_11,48736
BOS_10,DFW_11,42870
ORD_10,PIT_11,29586
ORD_10,PHX_11,50095
CLE_10,ATL_11,17052
ORD_10,PHL_11,41063
ORD_10,IND_11,21872
MSP_10,SEA_11,30196
PHL_10,EWR_11,230
ATL_10,BOS_11,51040
PHL_10,JFK_11,4843
EWR_10,DTW_11,24919
CLE_10,EWR_11,15760
SFO_10,IAH_11,19618
ORD_10,BWI_11,23808
IAH_10,MEM_11,2636
PHL_10,LAS_11,5181
BWI_10,MSP_11,5289
SLC_10,IAH_11,3782
TPA_10,IAH_11,7531
ORD_10,BOS_11,68824
CLE_10,IAD_11,3294
IAH_10,MIA_11,20161
ORD_10,CLE_11,31506
ORD_10,ATL_11,66838
EWR_10,IAD_11,10618
MSP_10,STL_11,18431
SFO_10,IAD_11,28592
DFW_10,SLC_11,23426
SLC_10,PHX_11,16092
CLE_10,IAH_11,9303
DFW_10,BOS_11,30923
PHL_10,LAX_11,10628
MSP_10,SLC_11,13267
TPA_10,PHL_11,14225
MSP_10,SFO_11,26027
CLE_10,IND_11,7914
IAH_10,CLT_11,8058
MSP_10,TPA_11,7933
SLC_10,ORD_11,22187
ORD_10,CLT_11,21740
EWR_10,ATL_11,49377
BWI_10,PHL_11,2110
SLC_10,MSP_11,12632
ORD_10,IAH_11,26174
EWR_10,DFW_11,29514
EWR_10,BOS_11,47915
IAH_10,LAX_11,28531
ORD_10,IAD_11,22581
DFW_10,STL_11,26482
CLE_10,DCA_11,15189
PHL_10,IAD_11,6029
IAH_10,LGA_11,14293
ORD_10,EWR_11,62005
ORD_10,DTW_11,66328
ATL_10,SFO_11,31348
PHL_10,IAH_11,12165
SFO_10,LAX_11,160106
CLE_10,DFW_11,11778
DFW_10,BWI_11,14928
ORD_10,DFW_11,63777
DFW_10,DCA_11,32777
ORD_10,DCA_11,49954
PHL_10,IND_11,7897
IAH_10,MCO_11,14751
BWI_10,ORD_11,23880
ATL_10,CLE_11,17157
CLE_10,DTW_11,10125
TPA_10,EWR_11,17048
ORD_10,CVG_11,26224
BOS_10,DTW_11,34210
DFW_10,CLE_11,11138
MIA_10,JFK_11,36019
CLE_10,PIT_11,11490
STL_10,CLE_11,7733
SFO_10,ATL_11,33410
MEM_10,LAX_11,12282
CLT_10,IAH_11,8746
IND_10,LAS_11,6966
MEM_10,LAS_11,3847
MEM_10,IND_11,5342
